,Applicant ID,Application Date,Age,Cibil Score,Loan Type,Loan Amount,Interest Rate,Date Open,Date Close,EMI Amount,Credit Limit,Current Balance,dpd String,High Credit Amount,Postalcode
688,3552,18-10-2022,23,520,Personal Loan,394158,10.97,27-01-2023,28-04-2024,43239.13,50483,17907,"120,120,90,60,90,0,0,60,180,180,0,0,0,60,0,120,150,0,0,60,0,60,0,0,0,120,120,0,0,0",23848,28631
689,2951,11-02-2023,59,661,Auto Loan,428404,14.14,31-08-2022,26-10-2023,60576.33,80800,3965,"90,0,0,90,30,0,0,150,90,180,120,0,0,0,0,0,0,150,90,90,0,0,60,0,0,120,150,180,0,0",12907,58048
690,5576,15-12-2022,27,356,Auto Loan,917767,12.09,27-10-2022,11-11-2023,110958.03,82850,31158,"0,180,0,150,180,0,0,0,0,180,0,30,0,0,0,0,0,90,0,0,60,0,0,0,30,180,0,30,0,150",13261,26115
691,7721,02-08-2022,53,463,Personal Loan,611435,13.89,24-01-2023,31-12-2023,84928.32,58420,34010,"0,90,0,0,180,120,0,0,0,60,150,0,150,0,30,0,30,30,0,90,180,90,90,0,30,150,180,30,150,120",17972,81427
692,4833,30-09-2022,41,732,Personal Loan,887847,7.25,29-08-2022,24-10-2023,64368.91,95972,11512,"0,150,90,150,0,180,0,0,30,0,90,0,0,0,0,0,0,0,0,0,30,0,0,0,150,180,90,30,0,150",13801,94543
693,4327,18-10-2022,25,347,Home Loan,265944,13.11,25-11-2022,10-04-2024,34865.26,46182,11274,"0,0,150,0,150,90,180,60,0,0,0,0,90,0,150,30,0,0,0,30,60,150,180,0,90,120,150,0,0,60",34600,42541
694,3126,08-04-2023,34,352,Auto Loan,899454,7.39,19-12-2022,26-01-2024,66469.65,96513,33967,"0,0,30,150,0,180,0,0,0,90,0,0,150,150,30,0,0,0,60,0,0,150,0,0,0,0,60,120,0,0",8722,11646
695,1247,01-10-2022,36,480,Personal Loan,942070,11.0,06-06-2023,15-04-2024,103627.7,23276,15677,"30,150,150,0,60,0,150,90,0,0,0,0,0,180,0,0,0,0,150,0,0,0,60,0,150,0,0,0,0,0",1169,16598
696,4433,10-11-2022,37,385,Home Loan,16156,9.51,18-04-2023,21-01-2024,1536.44,50480,46150,"0,0,0,0,0,90,30,0,0,0,0,0,0,90,0,0,0,0,0,180,0,0,0,60,30,0,150,0,0,120",29705,94365
697,1719,07-10-2022,56,707,Home Loan,126346,6.93,04-02-2023,02-01-2024,8755.78,99947,87414,"0,0,90,0,90,0,0,0,180,60,120,0,0,0,60,0,0,0,30,0,60,180,90,120,0,30,120,0,0,180",91624,85308
698,2261,15-05-2023,53,759,Auto Loan,419263,9.46,11-10-2022,02-11-2023,39662.28,64701,19672,"0,0,0,0,30,0,0,0,0,150,150,0,0,90,0,30,60,120,0,0,0,90,0,0,0,0,0,0,0,0",9759,80504
699,1974,10-11-2022,22,867,Auto Loan,778759,7.13,27-05-2023,24-09-2023,55525.52,40625,11040,"90,90,0,0,90,0,60,0,30,150,0,0,0,90,0,0,60,0,0,0,0,0,0,180,30,0,0,150,0,0",517,24152
700,8294,18-11-2022,38,397,Personal Loan,55502,13.32,21-06-2022,30-10-2023,7392.87,69129,25262,"120,0,0,60,0,0,30,30,0,0,0,0,60,120,0,180,60,0,0,120,0,0,180,90,0,0,0,0,120,0",28204,29264
701,8201,25-11-2022,53,310,Auto Loan,407667,7.4,18-05-2023,18-10-2023,30167.36,87753,36714,"120,0,150,0,0,120,0,60,150,0,0,150,150,180,0,30,90,90,0,0,60,0,0,90,0,150,90,0,0,120",52019,27639
702,1040,30-06-2022,20,517,Auto Loan,188509,13.76,25-05-2023,22-08-2023,25938.84,87959,5208,"0,90,0,0,90,0,0,0,60,120,0,0,0,180,0,30,180,0,60,90,0,0,0,0,0,180,0,0,0,180",24576,68555
703,5351,12-08-2022,49,736,Personal Loan,258728,8.18,11-05-2023,10-09-2023,21163.95,54833,49145,"30,0,90,120,150,120,0,150,150,0,30,90,0,180,0,120,0,30,90,30,0,90,0,90,0,180,0,0,0,0",30677,36056
704,8208,24-08-2022,45,896,Auto Loan,131191,10.7,18-01-2023,03-07-2023,14037.44,20199,3037,"0,150,0,0,60,0,0,0,0,0,0,0,150,0,0,0,0,0,0,60,180,0,60,0,0,0,0,180,0,0",6498,85318
705,5708,04-10-2022,38,606,Personal Loan,996872,11.45,19-05-2023,31-07-2023,114141.84,92229,56345,"0,0,180,0,90,120,0,0,180,0,90,0,0,0,0,0,60,0,0,0,0,0,0,120,0,0,0,0,0,0",62163,63794
706,7987,19-04-2023,58,876,Home Loan,498245,13.14,13-08-2022,21-09-2023,65469.39,83506,67489,"60,180,0,0,60,30,0,60,180,180,0,0,150,120,0,0,0,0,0,60,90,0,150,0,150,0,0,90,0,150",22571,83449
707,6579,27-02-2023,25,444,Auto Loan,312116,9.46,10-02-2023,14-10-2023,29526.17,69472,23377,"0,150,30,150,0,0,0,0,60,0,0,0,60,0,150,0,0,90,0,30,0,90,0,30,30,120,0,0,60,0",19511,90137
708,5678,18-03-2023,40,675,Auto Loan,288520,5.59,08-03-2023,24-04-2024,16128.27,7708,5962,"120,30,0,60,0,0,0,0,0,0,0,90,30,0,60,30,0,30,0,0,0,90,0,60,0,30,0,0,0,0",4381,97649
709,3076,21-05-2023,29,398,Personal Loan,966972,14.52,19-11-2022,30-12-2023,140404.33,43001,2742,"60,30,0,0,30,0,60,0,0,0,180,0,30,0,120,30,180,0,0,180,60,90,60,0,0,150,0,0,0,180",8991,97253
710,4608,19-08-2022,26,718,Home Loan,528689,13.91,14-11-2022,07-01-2024,73540.64,79926,72837,"0,90,30,0,0,0,0,0,0,30,0,180,0,0,30,0,60,120,0,30,0,0,0,30,90,180,0,0,0,0",67017,52279
711,8087,23-04-2023,26,358,Personal Loan,513512,7.7,25-01-2023,02-09-2023,39540.42,77505,30771,"150,180,0,30,0,0,0,120,120,90,0,30,0,0,60,60,0,0,0,0,90,0,60,0,0,0,0,0,90,150",29158,73420
712,5700,09-06-2023,45,413,Home Loan,297824,12.82,11-05-2023,30-04-2024,38181.04,79050,73481,"0,0,0,150,180,0,180,150,120,0,90,30,0,0,0,90,30,0,0,30,150,180,180,0,0,0,0,0,0,150",6396,66081
713,6456,19-02-2023,52,378,Auto Loan,539744,12.92,15-05-2023,06-06-2024,69734.92,18974,8118,"0,0,0,90,30,0,0,90,60,0,0,150,30,150,0,0,0,0,30,0,0,150,0,0,0,0,0,90,150,0",4955,60637
714,1539,09-06-2023,24,599,Personal Loan,58089,9.91,27-12-2022,18-03-2024,5756.62,45145,40058,"0,0,120,60,0,150,0,0,180,0,0,30,0,0,0,0,0,120,0,30,0,90,120,0,0,0,0,180,30,30",30179,37136
715,9355,22-02-2023,42,441,Auto Loan,546721,11.76,23-08-2022,28-12-2023,64294.39,19947,3352,"0,90,0,150,0,0,0,150,0,180,90,0,0,0,150,0,0,0,0,0,0,0,150,0,0,0,90,0,0,0",19760,42169
716,1056,03-06-2023,45,813,Personal Loan,765898,9.84,08-12-2022,19-08-2023,75364.36,41676,2000,"0,120,0,180,180,0,0,120,0,0,30,0,0,0,90,30,120,0,0,90,30,30,120,0,0,0,0,30,150,90",14963,90915
717,9408,12-10-2022,45,415,Home Loan,944273,5.93,10-02-2023,29-04-2024,55995.39,99315,66773,"0,0,0,0,0,0,0,60,0,0,0,150,90,0,30,30,0,90,0,0,0,0,30,0,60,0,0,0,60,0",4581,93380
718,1721,20-10-2022,36,705,Auto Loan,396287,14.11,26-08-2022,29-10-2023,55916.1,79330,17298,"0,150,0,180,0,0,0,30,0,0,120,0,60,60,30,30,180,0,0,120,30,60,180,150,0,90,180,0,0,0",1974,89437
719,9456,03-11-2022,35,729,Home Loan,138308,8.72,27-05-2023,24-02-2024,12060.46,99876,66246,"90,0,0,30,0,0,0,120,150,0,0,0,60,60,90,90,90,0,150,0,0,0,30,90,0,150,0,0,0,60",88150,83695
720,4243,26-04-2023,40,343,Auto Loan,446650,12.94,14-05-2023,08-08-2023,57796.51,25035,184,"60,0,0,0,30,0,0,0,60,0,0,30,0,0,0,180,0,30,0,0,0,0,0,0,0,30,0,90,30,0",8716,31901
721,7575,20-09-2022,25,377,Home Loan,543641,9.27,21-09-2022,08-09-2023,50395.52,58379,20279,"0,0,0,0,30,0,60,0,0,150,180,150,180,0,120,0,0,0,0,0,180,0,30,60,0,30,60,0,90,150",22686,31652
722,3170,06-09-2022,26,560,Auto Loan,932713,14.82,25-08-2022,11-10-2023,138228.07,32166,3387,"0,0,180,120,60,0,0,180,180,0,0,0,0,60,0,0,180,180,150,0,90,0,0,180,30,0,0,0,0,30",13647,84636
723,1504,16-10-2022,20,468,Personal Loan,527846,13.63,31-03-2023,05-03-2024,71945.41,12679,7345,"0,120,180,150,0,0,0,150,120,0,120,0,90,0,120,150,0,0,60,90,150,0,0,180,0,0,0,120,0,0",9566,77236
724,4132,30-07-2022,50,583,Personal Loan,687377,5.07,04-01-2023,17-11-2023,34850.01,43086,26507,"0,0,0,0,0,0,0,120,0,0,180,0,0,0,0,90,0,60,0,0,0,0,30,0,0,60,0,150,180,0",36239,71029
725,5603,05-04-2023,26,507,Home Loan,96845,10.6,02-08-2022,26-11-2023,10265.57,88591,83385,"0,60,0,0,150,0,0,90,60,60,0,0,0,0,0,0,0,60,180,30,150,0,30,30,30,120,0,180,150,0",26868,97002
726,4615,25-09-2022,45,879,Auto Loan,460044,10.92,13-12-2022,02-09-2023,50236.8,72975,64184,"0,0,0,150,0,150,90,180,0,60,180,180,0,150,30,0,0,90,120,180,90,0,120,0,90,0,0,0,90,150",23302,54972
727,8548,26-11-2022,28,699,Auto Loan,27740,5.38,11-06-2023,10-02-2024,1492.41,43295,545,"60,180,90,0,0,0,0,0,0,0,120,0,0,180,30,0,0,150,0,30,0,0,90,0,0,0,150,0,0,90",41909,52320
728,4602,24-08-2022,25,512,Auto Loan,50273,7.97,02-10-2022,28-08-2023,4006.76,30939,26012,"0,30,0,0,0,0,0,0,0,0,0,150,0,90,60,150,0,90,0,0,180,0,150,0,120,30,0,0,150,0",16798,16408
729,8229,22-01-2023,36,767,Home Loan,222847,11.72,01-04-2023,27-05-2024,26117.67,17470,7296,"90,0,60,60,0,120,0,120,180,0,90,30,90,120,0,90,60,30,0,0,0,0,0,0,0,30,120,0,0,0",9001,58850
730,5841,02-07-2022,55,567,Home Loan,184273,6.82,15-06-2023,19-08-2023,12567.42,78374,15622,"0,0,0,150,30,30,120,120,90,0,0,0,0,0,0,180,30,60,0,0,60,150,0,90,0,90,180,0,0,0",48890,66241
731,9076,11-12-2022,55,468,Home Loan,496063,7.36,09-05-2023,06-04-2024,36510.24,75010,63369,"0,0,180,0,60,150,0,0,0,0,0,0,120,0,0,0,0,0,60,120,0,0,0,0,0,0,0,0,120,30",21790,47242
732,4400,01-11-2022,50,734,Home Loan,796539,14.47,07-11-2022,13-08-2023,115259.19,58080,36698,"0,150,0,0,60,120,0,0,0,0,0,0,0,0,60,0,0,150,0,60,30,150,0,180,90,60,150,0,0,90",3227,28334
733,5610,01-01-2023,26,480,Personal Loan,83661,9.52,16-06-2023,06-07-2023,7964.53,93846,67764,"0,0,0,150,0,60,0,30,0,60,120,0,150,180,0,0,0,0,0,0,0,60,0,0,30,0,0,0,180,150",70756,43399
734,7483,12-08-2022,51,546,Auto Loan,523559,14.27,09-03-2023,21-02-2024,74711.87,90920,18673,"0,0,0,0,0,30,0,0,0,180,0,0,0,0,60,90,30,0,0,0,60,120,0,0,0,120,60,0,30,90",31362,51378
735,8278,09-02-2023,45,587,Auto Loan,239422,7.52,18-07-2022,11-11-2023,18004.53,53660,48087,"0,0,0,150,0,90,150,0,0,0,0,0,0,0,150,0,150,180,0,0,0,60,150,0,120,0,0,120,0,60",4227,65235
736,4504,17-03-2023,26,670,Personal Loan,306017,9.82,10-06-2023,04-05-2024,30050.87,41535,16448,"0,30,0,90,0,180,0,0,30,0,0,0,150,0,90,0,30,30,0,120,0,0,0,120,0,0,0,120,180,0",34191,13619
737,7084,13-04-2023,41,645,Home Loan,627980,9.85,12-01-2023,06-03-2024,61856.03,95303,52326,"0,0,90,0,90,30,0,0,0,60,0,180,90,150,0,120,0,60,150,30,120,0,60,0,0,0,120,0,0,0",4881,53470
738,9455,12-04-2023,33,672,Auto Loan,503318,7.25,11-03-2023,18-04-2024,36490.56,17210,6932,"90,0,120,180,30,0,0,0,150,0,60,150,0,0,0,30,120,0,0,0,0,0,150,180,0,150,0,90,0,0",16701,49175
739,5137,29-09-2022,59,480,Auto Loan,294929,10.14,21-05-2023,02-02-2024,29905.8,95873,20675,"60,0,0,30,90,0,0,0,0,0,150,120,0,180,120,0,30,180,0,0,0,180,0,90,30,60,0,0,150,0",55753,16181
740,6145,03-09-2022,29,536,Auto Loan,818462,12.57,05-04-2023,04-02-2024,102880.67,87247,6533,"0,0,0,0,0,120,150,0,0,0,0,180,150,0,120,120,0,0,0,0,30,0,120,30,0,90,0,0,120,0",49479,66266
741,3383,12-12-2022,20,735,Auto Loan,67724,8.92,24-09-2022,19-06-2024,6040.98,40099,3655,"0,180,0,0,30,30,0,0,0,30,0,0,30,150,0,0,0,0,0,180,180,0,90,120,0,0,0,150,0,120",29816,60330
742,3029,25-09-2022,31,600,Personal Loan,274396,10.71,14-10-2022,29-09-2023,29387.81,41214,11244,"90,150,90,0,0,120,60,0,120,90,30,60,0,0,120,0,150,30,0,90,0,0,0,180,30,180,180,0,120,60",11219,48152
743,5255,23-08-2022,52,712,Home Loan,435354,12.45,26-01-2023,26-08-2023,54201.57,31861,3222,"150,0,150,0,0,120,150,0,60,120,180,0,0,180,0,0,180,0,0,0,0,0,180,0,0,120,0,60,0,120",15793,13668
744,6973,07-03-2023,58,758,Auto Loan,284896,9.34,07-04-2023,03-02-2024,26609.29,63374,15075,"180,30,180,30,120,0,150,150,120,0,120,30,30,30,90,0,30,0,30,0,150,0,0,0,60,0,30,0,150,60",8069,33656
745,3565,05-06-2023,21,604,Home Loan,410209,14.66,17-08-2022,14-10-2023,60136.64,72237,58213,"0,60,0,90,180,0,0,0,0,60,0,0,0,0,0,120,0,60,150,0,0,60,0,0,0,0,30,0,0,0",35152,42050
746,2657,24-02-2023,56,375,Auto Loan,435570,6.18,16-12-2022,21-03-2024,26918.23,16763,14454,"0,30,60,0,180,60,0,0,180,150,0,0,30,180,0,150,0,30,0,150,0,180,0,0,0,180,30,0,0,0",9826,47235
747,7132,23-06-2022,20,770,Auto Loan,33369,5.27,13-11-2022,07-09-2023,1758.55,73475,37461,"0,30,0,0,0,60,0,60,120,30,0,30,180,0,0,180,180,0,0,150,0,150,0,0,0,0,0,90,90,150",58375,10095
748,2002,22-06-2022,21,390,Personal Loan,864091,8.78,07-12-2022,09-02-2024,75867.19,72891,44705,"0,150,120,0,180,0,0,0,90,90,0,0,0,0,0,0,0,0,60,0,120,0,120,0,90,0,0,90,0,0",4320,84765
749,8975,29-12-2022,58,464,Auto Loan,820235,10.28,09-04-2023,16-01-2024,84320.16,64195,960,"0,0,60,180,90,0,0,0,0,0,180,0,0,0,0,150,0,0,30,30,150,0,150,0,30,0,90,0,0,90",8724,51246
750,9971,14-07-2022,33,301,Home Loan,462794,9.14,24-01-2023,04-10-2023,42299.37,43070,2440,"0,0,90,0,90,150,0,0,180,120,0,30,0,150,0,0,0,180,90,0,0,0,0,0,0,180,0,90,60,30",1780,97358
751,5207,20-08-2022,36,898,Auto Loan,743340,5.07,02-08-2022,18-07-2023,37687.34,20612,6057,"120,0,90,0,150,60,0,0,60,30,90,90,0,0,30,180,0,30,150,30,150,0,90,0,30,0,0,150,60,30",17415,31009
752,6591,29-04-2023,59,304,Auto Loan,181596,14.24,23-09-2022,29-08-2023,25859.27,83500,10896,"120,180,120,0,0,150,150,30,0,180,90,150,0,120,0,0,30,0,180,0,0,0,180,0,0,0,0,90,0,0",25610,67862
753,8951,30-08-2022,43,405,Personal Loan,303686,9.32,05-08-2022,21-10-2023,28303.54,34661,33844,"150,30,180,90,60,60,0,0,180,0,150,0,60,0,180,0,0,60,150,0,30,90,90,0,0,0,0,0,150,0",12370,68766
754,3258,14-11-2022,42,475,Home Loan,638741,10.32,04-12-2022,17-04-2024,65918.07,27457,24225,"0,0,0,0,30,0,150,120,0,0,0,0,180,0,0,0,120,60,150,0,0,0,30,0,0,0,180,0,0,60",24874,44499
755,5510,15-05-2023,54,638,Personal Loan,605376,9.62,25-06-2022,28-10-2023,58237.17,50895,35501,"0,0,0,0,150,0,60,150,0,0,30,0,0,60,90,60,0,0,0,60,180,120,0,0,0,0,60,60,150,180",25970,60676
756,9704,21-09-2022,52,413,Personal Loan,743705,9.59,24-03-2023,14-08-2023,71321.31,93778,23464,"0,120,0,180,0,0,0,0,30,0,60,120,30,90,150,0,0,0,120,30,0,30,90,0,0,0,0,150,0,0",89440,73763
757,4150,13-08-2022,39,330,Auto Loan,534137,5.53,04-11-2022,24-03-2024,29537.78,66962,14294,"0,30,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,90,0,180,0,0,0,180,180,0",50473,93612
758,5023,24-07-2022,26,853,Home Loan,241535,8.47,23-03-2023,28-08-2023,20458.01,36663,27956,"0,30,0,0,30,0,60,120,0,0,120,0,0,150,0,150,0,180,0,0,0,0,0,0,0,0,0,120,0,150",31424,91800
759,3112,04-01-2023,29,716,Personal Loan,66887,7.52,05-05-2023,16-02-2024,5029.9,81772,56706,"90,0,0,0,0,0,90,0,30,0,0,0,0,60,0,60,30,0,150,0,30,0,120,120,0,180,0,0,0,150",10273,81991
760,6994,24-06-2022,40,346,Personal Loan,324706,14.91,14-04-2023,18-09-2023,48413.66,6714,1250,"0,0,0,0,30,120,0,0,90,0,0,90,0,0,0,120,90,0,0,0,0,60,0,0,0,0,0,0,0,0",3226,77468
761,7344,21-07-2022,57,815,Home Loan,777257,8.24,17-05-2023,10-08-2023,64045.98,8444,6274,"0,0,0,0,60,0,90,0,0,90,150,0,0,150,120,0,60,60,0,150,180,150,0,60,30,90,150,30,90,0",2163,49163
762,8098,19-04-2023,59,379,Auto Loan,159092,5.79,31-08-2022,18-10-2023,9211.43,33195,24195,"90,0,0,30,90,0,0,0,150,0,60,150,0,0,90,60,60,30,0,0,60,150,0,0,30,180,0,90,0,180",4748,73013
763,5470,21-04-2023,48,727,Auto Loan,173481,6.44,29-03-2023,22-02-2024,11172.18,33371,20912,"60,120,0,180,0,0,150,90,0,0,60,0,30,0,0,0,180,0,120,0,30,0,0,60,0,0,0,0,30,0",11981,62776
764,3884,11-01-2023,21,579,Personal Loan,432311,5.76,09-05-2023,16-08-2023,24901.11,26576,4190,"0,0,0,0,0,0,0,180,150,120,0,150,120,0,0,0,150,180,0,60,0,0,0,0,0,0,0,90,0,0",15040,48848
765,1259,04-02-2023,57,598,Personal Loan,818225,5.18,25-01-2023,12-06-2024,42384.06,78794,54820,"0,0,30,0,0,0,0,150,0,30,0,0,120,30,0,30,90,150,0,0,0,180,0,0,0,180,0,180,0,0",65629,71791
766,1704,09-02-2023,47,677,Auto Loan,194014,14.9,27-09-2022,25-03-2024,28908.09,37164,36977,"30,150,60,0,150,120,90,0,120,0,0,180,0,150,180,0,150,0,0,0,0,0,0,0,0,60,120,30,0,0",19272,25174
767,1945,18-11-2022,48,737,Personal Loan,895707,7.72,09-04-2023,19-04-2024,69148.58,23588,7138,"0,0,150,0,0,0,150,0,0,180,0,0,0,180,0,0,0,0,0,0,0,0,0,0,30,120,180,0,90,0",22039,43447
768,3449,12-01-2023,42,869,Home Loan,880499,13.73,05-10-2022,12-04-2024,120892.51,51293,10266,"0,0,30,0,150,0,0,0,0,0,90,0,0,0,0,60,0,0,0,0,0,90,90,30,30,0,0,0,180,150",43416,54770
769,8768,15-02-2023,45,511,Personal Loan,240721,7.85,10-03-2023,21-06-2023,18896.6,52056,11634,"0,0,120,0,0,150,0,0,180,120,0,30,0,0,90,0,0,0,0,0,180,0,0,0,0,180,0,0,0,90",22331,42176
770,3355,08-04-2023,51,550,Home Loan,799483,13.34,17-06-2023,09-10-2023,106651.03,73684,16227,"0,0,30,0,30,30,0,0,120,0,120,0,180,180,0,0,150,0,30,30,0,150,0,0,30,0,0,0,0,0",47278,13832
771,3564,02-09-2022,49,320,Auto Loan,541270,13.08,13-08-2022,05-09-2023,70798.12,67609,39229,"180,180,90,90,0,0,0,120,0,0,0,120,120,0,60,90,0,60,0,0,180,0,120,0,0,0,0,120,180,0",35627,66358
772,1132,23-08-2022,20,380,Auto Loan,978092,11.2,02-07-2022,11-05-2024,109546.3,19229,14420,"30,60,60,0,0,0,0,180,90,0,120,30,0,120,180,150,0,180,0,0,0,0,0,90,60,150,0,0,0,0",14097,86410
773,5285,02-04-2023,36,568,Personal Loan,262974,5.53,04-07-2022,28-06-2023,14542.46,22553,12431,"120,60,150,180,0,0,30,0,30,0,0,120,150,120,90,0,180,0,180,0,0,120,120,90,150,0,0,0,0,0",2977,97080
774,6941,05-10-2022,36,389,Personal Loan,377933,8.12,14-12-2022,05-07-2023,30688.16,3975,1421,"30,120,0,0,120,0,180,0,180,0,0,60,0,0,60,60,120,0,0,0,0,30,60,0,0,120,90,0,30,0",1465,54481
775,6097,02-02-2023,46,894,Auto Loan,297291,7.42,09-12-2022,11-07-2023,22058.99,91474,3392,"0,120,0,60,120,0,0,120,0,0,0,0,90,0,0,180,0,0,0,120,120,180,0,90,60,150,0,0,0,0",55407,89397
776,8540,28-09-2022,37,332,Auto Loan,389446,14.38,22-08-2022,26-01-2024,56002.33,69815,68648,"0,0,180,0,180,0,0,0,0,0,0,0,60,0,0,60,0,180,0,150,0,0,90,0,150,150,90,150,0,0",49994,75943
777,6858,24-07-2022,51,722,Personal Loan,293597,10.7,23-06-2022,03-07-2023,31414.88,93222,8327,"180,0,0,150,0,120,90,180,0,0,0,30,0,90,0,180,30,0,0,0,0,0,0,150,0,180,30,0,30,0",69477,18634
778,1446,16-04-2023,28,726,Auto Loan,173028,9.01,14-09-2022,28-06-2023,15589.82,10182,8802,"30,0,0,0,180,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,150,0,0,0,0,0,0,60",3511,23621
779,6880,06-11-2022,48,376,Home Loan,927795,12.52,06-11-2022,17-05-2024,116159.93,27179,17914,"180,180,0,0,0,90,0,0,0,30,0,0,180,0,0,150,0,0,150,0,60,0,150,90,150,0,180,0,0,60",9349,74808
780,2584,12-06-2023,54,817,Home Loan,416432,11.51,23-03-2023,27-11-2023,47931.32,45384,4347,"0,0,0,180,0,180,180,0,0,60,60,120,0,0,150,0,180,0,60,180,0,0,30,0,150,0,30,180,0,0",6560,31265
781,6988,23-12-2022,26,377,Personal Loan,897468,8.77,08-02-2023,30-05-2024,78707.94,23637,6008,"0,0,180,0,0,180,0,90,0,150,0,0,90,0,0,0,0,0,0,180,0,150,60,0,120,0,0,30,30,0",17893,28455
782,5348,27-06-2022,34,518,Home Loan,855405,14.17,29-01-2023,14-03-2024,121210.89,52052,18444,"30,90,0,180,0,60,180,0,0,0,30,30,0,0,0,0,0,0,120,90,0,0,120,0,150,180,150,90,0,0",937,15014
783,2311,18-08-2022,58,408,Personal Loan,856868,11.14,30-06-2022,21-11-2023,95455.1,96221,73393,"60,0,0,0,60,150,30,90,0,0,0,90,60,0,0,0,0,120,0,0,30,90,150,60,0,0,0,60,120,0",27946,40246
784,7037,27-11-2022,39,634,Personal Loan,318244,14.0,16-01-2023,22-07-2023,44554.16,71986,66709,"150,60,0,0,0,0,90,0,120,180,120,0,90,0,0,90,120,0,0,30,60,0,90,150,0,120,0,0,180,0",1096,81393
785,7989,12-10-2022,21,340,Personal Loan,246070,10.57,27-11-2022,27-07-2023,26009.6,1095,68,"0,0,180,90,0,60,0,0,30,0,150,150,0,30,120,0,30,0,0,120,0,0,0,60,0,60,0,0,30,0",854,15737
786,8576,26-05-2023,40,857,Home Loan,47550,11.47,12-03-2023,04-11-2023,5453.98,63495,44802,"0,60,180,0,0,0,30,0,0,30,0,0,60,0,90,0,0,0,0,0,0,0,150,150,90,0,0,0,0,0",56452,26343
787,8483,28-05-2023,39,410,Home Loan,29079,7.49,10-02-2023,15-10-2023,2178.02,11392,9223,"0,0,0,0,180,0,0,0,0,0,30,120,0,90,0,120,0,0,0,0,0,0,60,0,0,0,0,0,30,0",6197,83682
788,2725,12-06-2023,54,684,Home Loan,58266,7.83,13-07-2022,29-07-2023,4562.23,91142,24490,"30,150,0,0,180,90,30,0,0,0,30,120,30,90,0,120,0,0,0,0,0,0,180,0,0,0,30,150,0,30",4221,36758
789,5770,28-09-2022,60,561,Auto Loan,626749,12.03,15-08-2022,17-02-2024,75397.9,86244,76752,"0,0,0,60,0,0,0,90,180,0,180,150,0,0,120,30,0,0,0,0,0,0,0,180,0,0,120,90,150,0",76524,45651
790,9526,18-07-2022,40,593,Auto Loan,247225,13.78,02-08-2022,24-06-2023,34067.61,28855,3927,"0,120,0,90,0,0,0,0,120,150,0,0,0,0,0,30,150,120,0,0,0,0,150,0,180,0,0,120,120,30",9398,92684
791,8151,21-04-2023,54,432,Home Loan,31091,11.98,10-05-2023,21-08-2023,3724.7,55772,52539,"0,0,0,0,0,120,0,150,0,0,0,150,0,0,0,0,30,0,120,0,30,0,0,0,0,0,0,120,0,60",717,21312
792,6732,03-06-2023,20,569,Auto Loan,806250,14.78,08-04-2023,22-09-2023,119163.75,1090,467,"0,90,120,0,150,0,0,0,180,0,0,30,0,0,150,30,0,120,0,0,120,30,0,60,0,0,0,60,90,180",968,11744
793,2063,25-06-2022,58,355,Auto Loan,364020,5.71,07-04-2023,26-07-2023,20785.54,25362,16743,"0,0,0,0,0,0,0,0,0,150,30,180,0,0,150,0,0,0,120,0,120,90,0,0,60,0,0,90,0,120",6649,84626
794,4285,23-12-2022,25,393,Home Loan,907606,10.81,20-08-2022,19-10-2023,98112.21,13347,8483,"0,0,120,0,30,0,0,180,0,60,150,30,150,30,0,60,0,0,30,180,0,90,0,150,0,0,0,180,0,0",12974,25316
795,9500,03-01-2023,53,554,Home Loan,784162,5.67,07-05-2023,10-02-2024,44461.99,96947,40918,"0,180,60,0,0,0,0,0,0,0,0,30,0,0,0,30,150,60,0,120,180,0,0,150,120,120,60,0,0,120",82693,31354
796,2285,22-06-2022,20,596,Personal Loan,129630,6.53,30-08-2022,19-07-2023,8464.84,6794,4513,"30,0,0,0,0,0,60,0,90,30,0,0,0,0,0,0,0,150,0,0,90,90,0,0,0,150,120,150,120,150",2597,40152
797,7945,26-09-2022,21,612,Personal Loan,855116,9.76,19-01-2023,19-05-2024,83459.32,12473,6652,"0,0,0,120,0,90,0,30,30,90,180,0,150,0,0,0,150,0,150,0,0,0,30,0,60,30,0,0,150,0",8608,97671
798,2561,10-02-2023,53,711,Auto Loan,892907,9.15,04-10-2022,23-07-2023,81700.99,92891,51182,"0,180,0,180,0,0,30,0,0,180,0,120,30,60,0,0,0,0,0,150,180,30,60,0,120,60,150,0,180,90",85942,20051
799,2621,17-08-2022,56,439,Auto Loan,805709,6.81,19-07-2022,01-07-2023,54868.78,78897,46037,"0,60,60,0,0,0,60,0,30,0,180,0,60,120,0,0,0,0,0,0,0,150,0,0,0,0,0,60,0,60",57395,63093
800,8415,28-05-2023,30,735,Personal Loan,760505,13.2,20-10-2022,23-05-2024,100386.66,11525,5491,"150,0,30,0,0,0,0,0,0,90,0,120,0,30,0,150,180,0,60,60,60,0,0,0,150,0,0,120,30,0",6119,88156
801,8245,29-08-2022,56,422,Auto Loan,28619,12.42,12-09-2022,01-09-2023,3554.48,22577,6445,"180,0,30,0,0,0,0,0,0,0,0,0,0,30,0,30,60,0,30,150,0,0,120,0,60,0,0,120,180,0",436,76107
